prediction,name
1,AMP210
0,nonAMP2446
0,nonAMP1492
0,nonAMP745
0,nonAMP839
1,AMP2600
1,AMP2108
1,AMP654
0,nonAMP1197
0,nonAMP12
0,nonAMP43
0,nonAMP1850
0,nonAMP2116
0,nonAMP686
1,AMP1346
0,nonAMP2041
1,AMP2363
0,nonAMP300
1,AMP3013
1,AMP1750
1,AMP282
1,AMP2338
0,nonAMP2658
0,nonAMP1731
1,AMP1646
1,AMP351
0,nonAMP794
1,AMP1254
0,nonAMP627
0,AMP2093
1,AMP277
0,nonAMP2936
1,AMP707
1,AMP2378
1,AMP1277
1,AMP2542
0,nonAMP3156
1,AMP1145
1,AMP893
0,nonAMP2176
1,AMP3076
0,nonAMP1362
0,nonAMP1016
0,AMP3237
1,AMP1113
1,nonAMP40
0,nonAMP1859
0,nonAMP203
1,AMP504
1,AMP3202
1,AMP820
1,AMP3116
0,nonAMP2270
1,AMP3079
1,AMP1142
0,AMP2776
1,AMP1016
0,nonAMP1574
0,nonAMP1804
1,AMP2170
0,nonAMP292
1,AMP1957
1,AMP930
1,AMP1549
1,AMP1061
0,nonAMP434
1,AMP1837
0,nonAMP210
0,nonAMP2128
0,nonAMP2616
1,AMP436
0,nonAMP681
0,nonAMP1286
0,nonAMP652
0,AMP2094
0,nonAMP1081
0,nonAMP1546
1,AMP1503
0,nonAMP136
1,AMP212
0,nonAMP1063
0,nonAMP2310
0,nonAMP1613
1,AMP1605
0,nonAMP2273
1,AMP1967
0,nonAMP558
0,nonAMP973
1,AMP921
0,nonAMP3200
1,nonAMP145
0,nonAMP3137
0,nonAMP463
1,AMP1027
0,nonAMP1037
0,nonAMP1390
0,nonAMP1977
1,AMP61
1,AMP1765
0,nonAMP7
1,nonAMP2559
1,AMP349
1,AMP931
1,AMP862
1,AMP2840
1,AMP1492
0,nonAMP1456
1,AMP37
1,nonAMP3022
1,AMP263
0,nonAMP1452
1,AMP2486
0,nonAMP841
1,AMP2034
1,AMP2292
0,nonAMP226
1,AMP1489
1,AMP1281
0,nonAMP620
0,nonAMP426
0,nonAMP3197
0,nonAMP157
1,AMP85
0,nonAMP124
0,nonAMP143
0,nonAMP989
1,AMP836
1,AMP826
1,AMP1890
1,AMP2684
1,nonAMP3064
0,nonAMP664
0,nonAMP669
0,nonAMP1357
1,AMP1926
1,AMP2644
1,AMP3026
0,nonAMP2439
0,AMP2105
0,nonAMP350
1,AMP2199
0,nonAMP2016
0,nonAMP1618
1,AMP1014
1,AMP770
0,nonAMP1041
0,nonAMP2017
1,AMP745
0,nonAMP1551
1,AMP832
1,AMP1826
0,nonAMP1150
0,nonAMP2620
1,AMP794
1,AMP1794
1,AMP2789
0,nonAMP3057
0,nonAMP2678
0,nonAMP208
0,nonAMP260
1,AMP193
1,AMP2615
0,nonAMP1066
0,nonAMP2204
0,nonAMP438
1,AMP788
1,AMP1327
0,nonAMP2917
1,AMP1052
0,nonAMP1405
1,AMP335
0,nonAMP1180
1,AMP827
0,nonAMP1530
1,AMP1822
1,AMP224
0,nonAMP935
1,AMP1754
0,nonAMP2363
1,AMP939
0,nonAMP2664
0,nonAMP2358
0,nonAMP2112
0,nonAMP1282
0,nonAMP36
0,nonAMP2535
0,nonAMP1402
0,nonAMP2970
1,AMP384
1,AMP3059
0,nonAMP3142
0,nonAMP138
1,AMP2682
1,AMP636
1,AMP655
0,nonAMP1638
0,nonAMP3206
0,nonAMP388
1,AMP1691
0,nonAMP3090
1,AMP1208
0,nonAMP3038
0,nonAMP1605
1,AMP1082
0,nonAMP530
1,AMP616
0,nonAMP2581
1,AMP1937
0,nonAMP1228
0,nonAMP192
1,AMP642
0,nonAMP3116
0,nonAMP1207
0,nonAMP1905
0,nonAMP488
1,AMP1259
0,nonAMP1514
0,nonAMP1884
0,nonAMP27
0,nonAMP2760
0,nonAMP2248
0,nonAMP3052
0,nonAMP266
1,AMP2001
0,nonAMP2552
1,AMP1229
0,nonAMP1569
1,AMP756
1,AMP1295
0,nonAMP3132
0,nonAMP1864
0,nonAMP3265
0,nonAMP2225
0,nonAMP651
1,AMP2850
0,nonAMP1814
0,nonAMP1499
0,nonAMP511
0,nonAMP2090
1,AMP581
0,nonAMP62
1,AMP1739
1,nonAMP1379
0,nonAMP3189
0,nonAMP2663
1,AMP904
0,nonAMP2133
0,nonAMP868
1,AMP2372
0,nonAMP3048
1,nonAMP1799
1,AMP861
0,nonAMP2802
0,AMP2107
0,nonAMP1257
1,AMP23
0,nonAMP2541
0,nonAMP3154
1,AMP1473
0,nonAMP2765
0,nonAMP1165
1,AMP2807
1,AMP3012
1,AMP1166
0,nonAMP766
1,AMP1954
1,AMP2762
0,nonAMP894
0,nonAMP85
1,AMP3246
0,nonAMP1214
1,AMP2434
0,nonAMP1423
1,AMP2791
0,nonAMP1543
0,nonAMP2545
1,AMP535
0,nonAMP1898
1,AMP1667
1,AMP1756
0,nonAMP2672
1,AMP1187
1,AMP910
1,AMP1197
0,nonAMP1095
0,nonAMP1317
1,AMP1729
1,nonAMP3133
0,nonAMP177
0,nonAMP711
0,nonAMP1692
0,nonAMP1866
0,nonAMP1284
0,nonAMP1031
1,AMP1552
1,AMP3095
1,AMP879
0,nonAMP3007
1,AMP766
0,nonAMP2749
0,nonAMP723
0,nonAMP883
1,AMP1913
0,nonAMP2986
0,nonAMP2458
1,AMP2392
1,AMP2870
1,AMP3025
0,nonAMP1815
0,nonAMP2654
0,nonAMP593
1,AMP1609
0,nonAMP2178
0,nonAMP2527
0,nonAMP1330
0,nonAMP902
1,AMP3206
0,nonAMP2060
0,nonAMP2537
1,AMP803
0,nonAMP2768
1,AMP439
0,nonAMP550
1,AMP2780
0,nonAMP647
0,nonAMP1193
0,nonAMP3170
1,AMP1051
1,AMP1336
1,AMP2436
1,nonAMP3185
0,nonAMP2718
1,AMP923
0,nonAMP1505
1,AMP127
1,AMP327
1,AMP2625
1,AMP2925
0,AMP779
1,AMP2566
1,AMP1543
1,AMP1017
0,nonAMP865
0,nonAMP2632
0,nonAMP1626
1,AMP3147
0,nonAMP1771
1,AMP561
1,AMP2407
0,nonAMP2877
1,AMP2613
1,AMP1131
0,nonAMP1459
0,nonAMP95
0,nonAMP114
1,AMP2429
0,nonAMP707
0,nonAMP75
0,nonAMP1498
0,nonAMP1785
0,nonAMP849
0,nonAMP72
1,AMP1483
0,nonAMP2855
1,AMP1452
1,AMP2876
1,AMP128
1,AMP1124
1,AMP3053
0,nonAMP966
0,nonAMP889
0,nonAMP836
1,AMP2057
0,nonAMP1199
1,AMP2419
0,nonAMP2315
0,nonAMP506
1,AMP692
1,AMP198
1,AMP81
1,AMP398
0,nonAMP2062
1,AMP817
1,AMP403
1,AMP891
0,nonAMP147
1,AMP3
0,nonAMP1858
0,nonAMP66
1,AMP383
0,nonAMP1136
1,AMP1786
0,nonAMP1482
0,nonAMP888
1,AMP3241
0,nonAMP74
1,AMP648
1,AMP1620
0,nonAMP2838
1,AMP550
0,nonAMP2152
1,AMP577
0,nonAMP2164
1,AMP1390
1,AMP1158
0,nonAMP1151
1,AMP2821
0,nonAMP3211
1,AMP918
1,AMP996
1,AMP2920
0,nonAMP1732
1,AMP1676
1,nonAMP101
0,nonAMP2395
0,nonAMP2752
1,AMP1723
0,nonAMP2880
1,AMP1539
1,AMP3117
0,nonAMP1754
1,AMP1344
1,AMP1637
1,AMP790
1,AMP2167
0,nonAMP2791
0,nonAMP885
0,nonAMP2104
1,AMP1584
1,AMP2406
0,nonAMP462
1,AMP3153
0,nonAMP2746
1,AMP1945
1,AMP2781
1,AMP341
1,AMP3020
1,nonAMP380
0,nonAMP693
0,nonAMP583
1,AMP1819
1,AMP545
0,nonAMP2862
0,nonAMP950
0,AMP2143
1,nonAMP2072
1,AMP2833
1,AMP2502
0,nonAMP2154
1,AMP970
1,AMP313
0,nonAMP1968
0,nonAMP29
0,nonAMP1167
1,AMP3080
1,AMP218
1,AMP2414
0,nonAMP1023
1,AMP1812
0,nonAMP2444
1,AMP2996
0,nonAMP2810
0,nonAMP1871
1,AMP2979
0,nonAMP436
0,nonAMP194
1,AMP2332
1,nonAMP750
1,AMP1992
1,AMP196
1,AMP462
0,nonAMP2321
1,AMP1007
1,AMP2965
1,AMP2544
0,nonAMP684
0,nonAMP934
1,AMP2010
0,nonAMP2729
0,nonAMP80
0,nonAMP1863
0,nonAMP2117
1,AMP870
1,AMP1971
0,nonAMP2035
0,nonAMP2393
1,AMP58
1,AMP1091
1,AMP2149
1,AMP2424
0,nonAMP2926
1,AMP2201
1,AMP358
1,AMP2830
0,nonAMP2994
0,nonAMP289
1,AMP562
1,AMP2631
0,nonAMP2817
0,nonAMP58
1,AMP800
0,nonAMP556
0,nonAMP2753
1,AMP1915
1,AMP1889
1,AMP3069
0,nonAMP241
1,AMP2704
1,AMP867
1,AMP1264
1,AMP2269
0,nonAMP98
1,AMP3016
0,nonAMP2821
0,nonAMP3178
0,nonAMP2869
0,nonAMP2609
0,nonAMP913
0,nonAMP1420
1,AMP2738
1,AMP3172
0,nonAMP255
0,nonAMP2280
1,AMP1861
1,AMP1956
1,AMP2325
1,AMP298
1,AMP2276
0,nonAMP61
1,AMP1153
1,AMP1117
0,nonAMP1500
0,nonAMP444
0,nonAMP3135
0,nonAMP908
1,AMP2427
0,nonAMP1837
1,AMP657
1,AMP1846
1,AMP2739
0,nonAMP1313
0,nonAMP1519
0,nonAMP1540
1,AMP1243
0,nonAMP1309
1,AMP1573
1,AMP1767
1,AMP1080
1,AMP2689
1,AMP2826
1,AMP1265
1,AMP2482
1,AMP3193
1,AMP912
0,nonAMP17
1,AMP1746
0,nonAMP2708
1,AMP881
0,nonAMP1382
0,nonAMP467
0,nonAMP1468
1,AMP38
0,nonAMP1335
0,nonAMP2524
0,nonAMP1233
1,AMP3052
1,AMP2725
0,nonAMP1462
1,AMP2555
1,AMP2692
0,nonAMP2451
1,AMP1529
1,AMP3225
0,nonAMP47
0,nonAMP1251
1,AMP471
0,nonAMP2852
0,nonAMP719
0,nonAMP2691
1,AMP2503
1,AMP2766
1,nonAMP802
1,AMP1493
0,nonAMP2495
1,AMP1955
1,AMP2632
0,nonAMP921
1,AMP1477
1,AMP2853
0,nonAMP1322
0,nonAMP3237
0,nonAMP2222
0,nonAMP561
0,nonAMP509
0,AMP3114
1,AMP1571
0,nonAMP2423
1,AMP1078
0,nonAMP850
1,AMP3128
1,AMP1596
1,AMP1851
1,AMP1362
0,nonAMP1669
1,AMP2770
0,nonAMP1072
0,nonAMP852
1,AMP799
1,AMP719
0,nonAMP2290
0,nonAMP2267
0,nonAMP2191
0,nonAMP2859
0,nonAMP309
1,AMP450
0,nonAMP2239
1,AMP1319
1,AMP2061
1,AMP241
0,AMP2096
1,AMP490
1,AMP1908
1,AMP1687
0,nonAMP2221
0,nonAMP780
0,nonAMP1418
1,AMP682
0,nonAMP1516
1,AMP625
1,AMP1535
0,nonAMP2879
1,AMP1808
0,nonAMP739
1,AMP644
0,nonAMP302
1,AMP1247
0,nonAMP1748
1,AMP595
1,AMP2037
0,nonAMP733
1,AMP2025
0,nonAMP1115
1,AMP162
1,AMP289
0,nonAMP2885
1,AMP1467
0,AMP2145
1,AMP352
0,nonAMP232
0,nonAMP2715
1,AMP1258
0,nonAMP1501
1,AMP1530
1,AMP2703
0,nonAMP405
0,nonAMP2373
1,AMP330
0,nonAMP277
1,AMP880
0,nonAMP2188
0,nonAMP1052
0,nonAMP130
1,AMP3160
0,nonAMP2309
0,nonAMP685
1,AMP705
1,AMP2397
0,nonAMP2847
1,AMP305
1,AMP1924
0,nonAMP2666
0,nonAMP1872
1,AMP2117
0,nonAMP2343
1,AMP3091
1,AMP1784
0,nonAMP376
1,AMP2379
0,nonAMP3069
1,AMP3040
1,AMP1084
0,nonAMP1117
1,AMP113
1,AMP2974
1,AMP916
0,nonAMP1353
1,AMP18
0,nonAMP2086
1,AMP1495
0,nonAMP1080
0,nonAMP2952
0,nonAMP2179
0,nonAMP616
0,nonAMP368
1,AMP497
0,nonAMP532
1,AMP1401
0,nonAMP3196
0,nonAMP3070
0,nonAMP469
1,AMP2027
0,nonAMP610
1,AMP2346
0,nonAMP349
0,nonAMP2374
0,nonAMP2411
1,AMP2744
0,nonAMP151
1,AMP1942
0,nonAMP2467
0,nonAMP710
1,AMP382
1,AMP1331
1,AMP1079
1,AMP686
0,nonAMP2726
1,AMP2952
1,AMP643
1,AMP2757
1,AMP1775
0,nonAMP822
1,AMP1880
0,nonAMP1383
0,nonAMP2551
1,AMP3194
1,AMP1426
0,nonAMP1344
1,AMP2981
1,AMP3250
1,AMP1256
0,nonAMP1741
0,nonAMP2702
1,AMP500
1,AMP2636
0,nonAMP1869
1,AMP742
1,AMP1304
1,AMP1385
0,nonAMP1592
1,AMP1466
1,AMP3209
1,AMP1369
0,nonAMP3167
1,AMP1347
1,AMP730
1,AMP868
1,AMP542
0,nonAMP1321
1,AMP2573
0,nonAMP1034
1,AMP2698
0,nonAMP1168
0,nonAMP1100
0,nonAMP1789
0,nonAMP2350
0,nonAMP2627
1,AMP2389
1,AMP2568
1,AMP706
1,AMP1684
0,nonAMP495
1,AMP429
1,AMP367
0,nonAMP2120
1,AMP2680
1,AMP2448
0,nonAMP3062
1,AMP2216
1,AMP2642
1,AMP1505
1,AMP505
1,AMP2026
0,nonAMP2030
1,AMP204
1,AMP2989
0,nonAMP2217
1,AMP2823
1,AMP1146
0,nonAMP2139
1,AMP319
0,nonAMP1020
0,nonAMP2497
1,AMP2357
0,nonAMP2192
0,nonAMP2246
0,nonAMP1183
1,AMP2763
0,nonAMP3161
1,nonAMP88
0,nonAMP2465
0,nonAMP2595
1,AMP2990
0,nonAMP555
1,AMP679
1,AMP1416
0,nonAMP2826
1,AMP1806
1,AMP2507
1,AMP1164
0,nonAMP1582
1,AMP1681
0,nonAMP2
0,nonAMP1883
1,AMP2685
0,nonAMP2724
0,nonAMP2633
1,nonAMP450
1,nonAMP1021
1,AMP1440
0,nonAMP3122
0,nonAMP1185
1,AMP553
0,nonAMP1369
1,nonAMP3046
1,AMP537
0,nonAMP2731
1,AMP2513
0,nonAMP1568
0,nonAMP105
0,nonAMP219
0,nonAMP846
1,AMP645
1,AMP434
0,nonAMP2445
1,AMP2891
0,nonAMP1273
1,AMP1253
0,nonAMP2582
1,AMP1783
0,nonAMP876
0,nonAMP1267
1,AMP2772
0,nonAMP1876
1,AMP1868
0,nonAMP1856
1,nonAMP631
0,nonAMP1614
1,AMP2874
1,AMP2202
1,AMP3149
0,nonAMP2665
0,nonAMP2584
1,AMP1776
0,nonAMP1137
1,AMP2534
0,nonAMP1637
1,AMP1377
0,nonAMP2475
1,AMP1950
0,nonAMP2071
1,AMP1560
1,AMP2538
0,nonAMP754
0,nonAMP3088
1,AMP1755
1,AMP558
1,AMP1640
1,AMP407
1,AMP1285
0,nonAMP3210
1,AMP2022
1,AMP2608
1,AMP2293
0,nonAMP126
0,nonAMP1700
0,nonAMP858
1,AMP485
1,AMP1839
0,nonAMP1381
1,AMP2811
0,nonAMP2550
1,AMP873
1,AMP1063
0,nonAMP1868
1,AMP774
1,AMP1506
0,nonAMP957
1,AMP2603
0,nonAMP1676
1,AMP109
1,AMP1162
0,nonAMP1283
1,AMP2211
0,nonAMP2352
1,AMP1589
0,nonAMP859
0,nonAMP2828
1,AMP493
1,AMP1817
0,nonAMP392
1,AMP2856
0,nonAMP2108
1,AMP1380
1,AMP2578
1,nonAMP2137
1,AMP2090
0,nonAMP1713
1,AMP2038
1,AMP3199
0,nonAMP1460
1,AMP1299
0,nonAMP2457
1,AMP2450
1,AMP1193
1,AMP1939
1,AMP933
1,AMP808
1,AMP3007
0,nonAMP930
0,nonAMP1475
1,AMP2218
0,nonAMP771
1,AMP1988
1,AMP1480
1,AMP1863
1,nonAMP312
1,AMP56
0,nonAMP700
1,AMP2286
0,nonAMP3023
1,AMP2449
1,AMP3223
1,AMP596
1,AMP512
1,AMP134
1,AMP2971
0,nonAMP2861
0,nonAMP424
0,nonAMP983
0,nonAMP2833
0,nonAMP507
1,AMP2938
1,AMP1038
0,nonAMP2963
0,nonAMP2897
1,AMP925
0,nonAMP202
0,nonAMP2693
1,nonAMP1723
1,AMP1133
1,AMP3235
1,AMP1594
1,nonAMP3100
1,AMP530
1,AMP765
0,nonAMP2902
0,nonAMP252
1,AMP3051
1,nonAMP257
1,AMP950
0,nonAMP3087
1,AMP2699
0,nonAMP2659
0,nonAMP314
1,AMP876
0,nonAMP580
1,AMP3030
1,AMP813
1,AMP3108
1,AMP2848
0,nonAMP1237
0,nonAMP323
0,nonAMP548
1,AMP3041
1,AMP2285
1,AMP1366
0,nonAMP1124
1,AMP200
0,nonAMP1203
1,AMP585
0,nonAMP2893
1,AMP647
0,nonAMP370
0,nonAMP937
1,AMP2227
0,nonAMP2406
0,nonAMP2538
1,AMP630
0,nonAMP695
0,nonAMP985
0,nonAMP3163
0,nonAMP3110
1,AMP2533
1,AMP2935
1,AMP2100
0,nonAMP164
1,AMP214
0,nonAMP3008
1,AMP2377
1,AMP2784
1,AMP2802
1,nonAMP2493
0,nonAMP1553
0,nonAMP608
0,nonAMP383
1,AMP2070
0,nonAMP2342
1,AMP2832
0,nonAMP646
1,AMP2521
0,nonAMP2134
0,nonAMP1436
0,nonAMP1847
1,AMP1947
0,nonAMP1325
0,nonAMP498
0,nonAMP3213
1,AMP2337
1,AMP1668
0,nonAMP696
0,nonAMP2863
0,nonAMP1432
1,AMP66
1,AMP451
0,nonAMP3207
1,AMP3088
1,AMP2258
1,AMP125
0,nonAMP971
0,nonAMP234
0,nonAMP496
1,AMP1797
1,AMP2764
1,AMP3179
0,nonAMP2818
0,nonAMP282
0,nonAMP479
1,AMP1627
1,AMP1194
0,nonAMP2332
0,nonAMP1972
0,nonAMP1510
0,nonAMP917
0,nonAMP30
1,AMP972
1,AMP1692
1,AMP1182
0,nonAMP760
0,nonAMP1451
0,nonAMP70
1,AMP2339
1,AMP2618
0,nonAMP2101
1,AMP1978
1,AMP2311
0,nonAMP1248
0,AMP2878
0,nonAMP612
1,AMP140
0,nonAMP718
0,nonAMP2318
1,AMP2510
1,AMP1501
0,nonAMP477
0,nonAMP1739
0,AMP105
1,AMP2774
1,AMP2937
0,nonAMP2864
0,nonAMP1770
1,AMP3222
1,AMP1520
0,nonAMP3264
0,nonAMP2878
0,nonAMP2463
0,nonAMP3208
0,nonAMP106
0,nonAMP2735
1,AMP1148
1,AMP2319
0,nonAMP2200
0,nonAMP2220
0,nonAMP1178
0,nonAMP738
0,nonAMP1873
0,nonAMP1346
0,nonAMP1104
0,nonAMP2705
0,nonAMP877
0,nonAMP386
0,nonAMP1913
0,nonAMP881
0,nonAMP1928
1,AMP1586
1,AMP2883
1,AMP2064
0,nonAMP2328
0,nonAMP1646
0,nonAMP1996
1,AMP1567
1,AMP639
1,AMP1604
0,nonAMP1878
0,nonAMP1079
0,nonAMP2617
0,nonAMP1784
1,AMP25
0,AMP1429
0,AMP2125
1,AMP1409
1,AMP3183
0,nonAMP298
1,AMP3017
1,AMP272
0,nonAMP391
1,AMP3063
1,AMP905
0,nonAMP1138
0,nonAMP1812
1,AMP3125
0,nonAMP1069
1,AMP2943
0,nonAMP1779
1,AMP507
1,AMP1086
1,AMP898
0,nonAMP176
0,nonAMP1572
1,AMP1179
1,AMP2326
1,nonAMP1085
1,AMP2633
1,AMP764
1,AMP1515
0,nonAMP1101
1,AMP306
0,nonAMP77
0,nonAMP725
1,AMP2110
0,nonAMP1088
1,AMP3015
0,nonAMP2579
0,nonAMP486
0,nonAMP730
0,nonAMP2744
1,AMP502
0,nonAMP285
1,AMP1651
1,AMP2047
0,nonAMP1963
0,nonAMP108
1,AMP252
0,nonAMP258
1,AMP3073
0,nonAMP1042
0,nonAMP1703
0,nonAMP2946
1,AMP2769
1,AMP239
1,AMP1221
1,AMP1233
0,AMP2116
0,nonAMP2499
1,AMP895
0,nonAMP2938
1,AMP1953
1,AMP1211
0,AMP2042
0,nonAMP2750
1,AMP2112
1,AMP854
0,nonAMP1967
1,AMP415
1,AMP1337
0,nonAMP956
0,nonAMP1588
1,AMP2488
0,nonAMP1160
1,AMP3207
1,AMP1043
0,nonAMP2076
0,nonAMP3032
1,AMP2750
1,nonAMP1927
0,nonAMP535
0,nonAMP538
1,AMP829
1,AMP1122
0,nonAMP1187
1,AMP1855
0,nonAMP2075
1,AMP2417
1,AMP268
1,nonAMP3148
1,AMP1540
0,nonAMP1622
1,AMP3078
0,nonAMP171
1,AMP1664
0,nonAMP52
1,AMP2865
0,nonAMP2379
0,nonAMP2870
1,AMP536
0,nonAMP1263
1,AMP605
0,nonAMP1146
1,AMP1927
1,AMP1407
1,AMP2405
0,nonAMP334
1,AMP1898
0,nonAMP1338
0,nonAMP2398
1,AMP3242
1,AMP380
1,AMP1249
1,AMP1210
1,AMP2058
1,AMP1710
1,AMP3102
0,nonAMP1455
1,AMP1140
0,nonAMP332
0,nonAMP1774
1,AMP1593
0,nonAMP1693
1,AMP1793
0,nonAMP1528
1,AMP717
0,nonAMP2700
1,AMP1238
0,nonAMP953
0,nonAMP637
1,AMP2917
1,AMP2926
1,AMP3118
1,AMP256
0,nonAMP2681
0,nonAMP1225
1,AMP1577
1,AMP582
1,AMP91
1,AMP83
0,nonAMP2635
0,nonAMP844
0,nonAMP3131
1,AMP3255
1,AMP3119
1,AMP2205
1,AMP1374
0,nonAMP2141
1,AMP1770
1,AMP1565
0,nonAMP1818
1,AMP971
1,AMP658
0,nonAMP1210
0,nonAMP2070
1,nonAMP3234
1,AMP1731
1,AMP2138
0,nonAMP562
1,AMP102
1,AMP2505
1,AMP3060
1,AMP614
0,nonAMP2380
1,AMP913
0,nonAMP1979
1,AMP3181
1,AMP2532
0,nonAMP1250
1,AMP593
1,AMP2086
1,AMP1136
1,AMP1999
1,AMP588
0,nonAMP1826
1,AMP2501
1,AMP2463
0,nonAMP988
1,AMP1169
1,AMP3150
0,nonAMP1302
0,nonAMP2562
0,nonAMP2109
0,AMP2144
0,nonAMP2037
1,AMP1339
0,nonAMP2850
1,AMP2836
0,nonAMP1950
1,AMP2924
1,AMP2898
0,nonAMP1209
0,nonAMP10
1,AMP2863
0,nonAMP1589
1,AMP1301
1,AMP1785
1,AMP2369
0,nonAMP3010
1,AMP2490
1,AMP1527
0,nonAMP233
1,AMP750
1,AMP2398
1,nonAMP703
0,nonAMP2428
0,nonAMP1838
0,nonAMP2525
0,nonAMP2697
1,AMP1989
1,AMP713
1,AMP397
1,AMP389
1,AMP3236
1,AMP188
0,nonAMP1749
1,AMP320
0,nonAMP2027
1,AMP122
0,nonAMP895
1,AMP804
1,AMP1810
0,nonAMP2801
1,AMP3173
1,AMP2279
1,AMP1375
1,AMP373
0,nonAMP1399
0,nonAMP1742
0,nonAMP1554
1,AMP271
0,nonAMP2473
1,AMP2362
1,AMP1669
1,nonAMP1067
1,AMP2271
1,AMP1917
1,AMP2710
1,AMP2690
1,AMP1854
0,nonAMP2422
1,AMP1966
0,nonAMP1809
0,nonAMP322
0,nonAMP2930
1,AMP460
1,AMP3090
1,AMP3263
1,AMP2461
0,nonAMP1327
1,AMP2048
1,AMP572
0,nonAMP2728
1,AMP1779
0,nonAMP508
1,AMP609
0,AMP741
1,AMP1185
1,nonAMP2758
1,AMP2387
1,AMP1206
1,AMP2252
0,nonAMP1948
0,nonAMP2873
0,nonAMP2518
0,nonAMP1755
1,AMP55
0,nonAMP2688
0,nonAMP1768
0,nonAMP1599
0,AMP2087
1,AMP522
1,nonAMP68
1,nonAMP1319
0,nonAMP1043
1,AMP1849
1,AMP1322
1,AMP538
0,nonAMP3041
0,nonAMP500
1,AMP1261
0,nonAMP180
1,nonAMP1940
0,nonAMP327
0,nonAMP2381
0,nonAMP833
1,AMP897
1,AMP2316
0,nonAMP980
1,AMP2127
1,nonAMP2281
0,nonAMP45
1,AMP844
1,AMP2393
1,AMP1916
1,AMP174
1,AMP276
0,nonAMP2900
1,AMP2209
0,nonAMP1433
1,AMP694
1,AMP3130
1,AMP2310
0,nonAMP2630
1,AMP3240
1,AMP2129
1,AMP185
0,nonAMP2628
1,AMP738
0,nonAMP714
1,AMP1870
1,AMP2162
1,AMP1694
1,AMP3166
0,nonAMP2636
0,AMP2161
1,AMP725
1,AMP435
0,nonAMP911
0,nonAMP2968
1,AMP2349
0,nonAMP847
1,nonAMP2410
0,nonAMP1013
0,nonAMP2061
0,nonAMP1161
1,AMP1255
0,nonAMP715
0,nonAMP1336
1,AMP2838
1,AMP2875
1,AMP2719
1,AMP1782
0,nonAMP42
0,nonAMP2874
1,AMP2122
1,AMP2388
1,AMP307
0,nonAMP3049
0,nonAMP821
1,AMP922
0,nonAMP2375
0,nonAMP2604
0,nonAMP845
1,AMP1743
0,AMP2115
0,nonAMP1057
0,nonAMP3025
0,nonAMP1549
0,nonAMP2988
0,nonAMP2716
1,AMP1860
1,AMP1226
1,AMP2773
0,nonAMP422
1,AMP2564
1,nonAMP3199
0,nonAMP1954
0,nonAMP1243
0,nonAMP2418
0,nonAMP291
0,nonAMP790
0,nonAMP2325
0,nonAMP1091
1,AMP393
0,nonAMP569
1,AMP846
0,nonAMP1119
0,nonAMP2115
1,nonAMP2754
1,AMP2653
1,AMP3163
0,nonAMP1853
0,nonAMP353
1,AMP1399
0,nonAMP1208
0,nonAMP735
1,AMP2240
1,AMP967
1,AMP2726
0,nonAMP2841
1,AMP566
1,AMP1026
0,nonAMP1947
0,nonAMP1727
0,nonAMP1363
0,nonAMP575
1,AMP2999
0,nonAMP1375
1,AMP459
0,nonAMP2136
1,AMP211
0,nonAMP1765
0,nonAMP214
0,nonAMP449
1,AMP2221
1,AMP1311
1,AMP192
0,nonAMP3018
1,AMP1928
0,nonAMP2044
1,AMP1137
0,nonAMP2253
1,AMP229
0,AMP1241
1,AMP597
1,AMP2809
1,AMP154
0,nonAMP2282
0,nonAMP207
0,nonAMP1712
1,AMP1205
0,nonAMP2187
1,AMP3066
0,nonAMP3111
1,AMP74
0,nonAMP1636
0,nonAMP1242
1,AMP1459
1,AMP1230
0,nonAMP1758
0,nonAMP2477
1,AMP2688
1,AMP233
0,nonAMP2896
1,AMP82
0,nonAMP573
0,nonAMP2905
0,nonAMP1631
0,nonAMP1710
0,nonAMP2461
0,nonAMP393
1,AMP1054
1,AMP290
1,AMP914
0,nonAMP2784
0,nonAMP1921
1,AMP1111
1,nonAMP2717
0,nonAMP942
1,AMP1572
0,nonAMP1293
0,nonAMP512
0,nonAMP995
0,nonAMP1725
0,nonAMP2437
0,nonAMP1929
1,AMP920
1,AMP1555
1,AMP598
0,nonAMP494
0,nonAMP2771
1,AMP257
1,AMP255
0,nonAMP1555
0,nonAMP3006
1,AMP768
0,nonAMP2976
0,nonAMP3047
1,AMP2539
1,AMP1726
0,nonAMP2305
1,AMP110
1,AMP1679
1,AMP1696
0,nonAMP4
1,AMP3068
0,nonAMP786
0,nonAMP2054
1,AMP712
1,AMP1479
0,nonAMP437
1,AMP1019
0,nonAMP1988
0,nonAMP1788
1,AMP2707
0,nonAMP373
0,nonAMP182
0,nonAMP510
1,AMP270
1,AMP63
1,AMP1094
0,nonAMP338
0,nonAMP1720
0,nonAMP2123
1,AMP778
1,nonAMP3045
1,AMP36
0,nonAMP1071
0,nonAMP910
0,nonAMP64
1,AMP2993
0,nonAMP3145
1,AMP860
0,nonAMP1200
0,nonAMP2831
1,AMP1850
1,AMP3094
1,AMP1361
0,nonAMP1579
0,nonAMP1865
1,AMP1234
0,nonAMP476
0,nonAMP3053
0,nonAMP3152
0,nonAMP1707
1,AMP2595
1,AMP1862
1,AMP2767
0,nonAMP1304
0,nonAMP1053
1,AMP632
1,AMP216
1,AMP1053
1,AMP1883
1,AMP2885
1,AMP180
